Title;Source;DOI;Year Published;WOS number
Link or sink: a modelling interpretation of the open Baltic biogeochemistry;BIOGEOSCIENCES;10.5194/bg-1-79-2004;2004;WOS:000236150000006
Distribution and conservational problems of Emys orbicularis in Salento (South Apulia, Italy);BIOLOGIA;;2004;WOS:000225944400003
Geological and paleontological observations on a fossil plant horizon in the cenomanian of Mount Chianello (Southern Apennies);BOLLETTINO DELLA SOCIETA GEOLOGICA ITALIANA;;2004;WOS:000226631600004
Basal decollement and subduction depth vs. topography in the Apennines Calabrian arc;BOLLETTINO DELLA SOCIETA GEOLOGICA ITALIANA;;2004;WOS:000226631700011
Spatial and temporal variability of Mediterranean macroalgal coralligenous assemblages in relation to habitat and substratum inclination;BOTANICA MARINA;10.1515/BOT.2004.010;2004;WOS:000220977700001
Morphology and vegetative reproduction of the introduced species Hypnea comuta (Rhodophyta, Gigartinales) in the Mar Piccolo of Taranto (Italy), Mediterranean Sea;BOTANICA MARINA;10.1515/BOT.2004.056;2004;WOS:000225468300004
A checklist of the protozoan and metazoan parasites reported from the Atlantic horse mackerel, Trachurus trachurus (L.);BULLETIN OF THE EUROPEAN ASSOCIATION OF FISH PATHOLOGISTS;;2004;WOS:000224339200002
Length-weight relationship and maturity of the Atlantic mackerel Scomber scombrus from the Adriatic Sea (Eastern Mediterranean);CAHIERS DE BIOLOGIE MARINE;;2004;WOS:000221260400003
Polychaete assemblages of rocky shore along the South Adriatic coast (Mediterranean Sea);CAHIERS DE BIOLOGIE MARINE;;2004;WOS:000222690800001
TRACE METAL POLLUTION IN SURFACE MARINE WATERS: NEARSHORE CONCENTRATIONS ALONG APULIA AND ALBANIA;CHEMISTRY AND ECOLOGY;10.1080/02757540310001639782;2004;WOS:000208520200018
MULTIDISCIPLINARY INVESTIGATIONS IN THE MARINE ENVIRONMENT OF THE INNER KONGSFIORD, SVALBARD ISLANDS (SEPTEMBER 2000 AND 2001);CHEMISTRY AND ECOLOGY;10.1080/02757540410001655396;2004;WOS:000208520200004
EVALUATION OF THE EFFICACY OF COASTAL DEFENCE STRUCTURES IN RELATION TO COASTLINE VARIATIONS;CHEMISTRY AND ECOLOGY;10.1080/02757540410001655350;2004;WOS:000208520200016
COASTAL ZONE PROBLEMS AND MANAGEMENT: A BRIEF REVIEW;CHEMISTRY AND ECOLOGY;10.1080/02757540310001642698;2004;WOS:000208520200014
SUSPENDED MATTER VARIABILITY IN RELATION TO WATER MASSES IN TERRA NOVA BAY (ROSS SEA-ANTARCTICA);CHEMISTRY AND ECOLOGY;10.1080/02757540410001664620;2004;WOS:000208520200003
ARE DIATOMS A FOOD SOURCE FOR ANTARCTIC SPONGES?;CHEMISTRY AND ECOLOGY;10.1080/02757540310001629198;2004;WOS:000208520200007
DETECTION OF TRIBUTYILTIN (TBT) RESIDUES IN ITALIAN MARINE SEDIMENTS;CHEMISTRY AND ECOLOGY;10.1080/02757540410001699848;2004;WOS:000208520200026
ARTIFICIAL NOURISHMENT OF THE VESIMA BEACH (GENOA): SEDIMENTOLOGICAL AND MORPHOLOGICAL RESULTS;CHEMISTRY AND ECOLOGY;10.1080/02757540310001645235;2004;WOS:000208520200015
PRELIMINARY INVESTIGATION ON CHOLINESTERASES ACTIVITY IN ADAMUSSIUM COLBECKI FROM TERRA NOVA BAY: FIELD AND LABORATORY STUDY;CHEMISTRY AND ECOLOGY;10.1080/02757540310001629206;2004;WOS:000208520200009
EPIBENTHIC COMMUNITIES IN A MARINE SHALLOW AREA WITH HYDROTHERMAL VENTS (MILOS ISLAND, AEGEAN SEA);CHEMISTRY AND ECOLOGY;10.1080/02757540310001629152;2004;WOS:000208520200010
SEDIMENT GRAIN SIZE AND ORGANIC CARBON DISTRIBUTION IN THE CABRAS LAGOON (SARDINIA, WESTERN MEDITERRANEAN);CHEMISTRY AND ECOLOGY;10.1080/02757540310001629189;2004;WOS:000208520200030
VARIABILITY AND SUSTENANCE OF THE DEEP-CHLOROPHYLL MAXIMUM OVER A NARROW SHELF, AUGUSTA GULF (SICILY);CHEMISTRY AND ECOLOGY;10.1080/02757540410001699677;2004;WOS:000208520200021
COMPARISON BETWEEN ARTISANAL AND INDUSTRIAL FISHERIES USING ECOSYSTEM INDICATORS;CHEMISTRY AND ECOLOGY;10.1080/02757540310001629224;2004;WOS:000208520200036
BIOGEOCHEMISTRY AND ALGAL COMMUNITIES IN THE ANNUAL SEA ICE AT TERRA NOVA BAY (ROSS SEA, ANTARCTICA);CHEMISTRY AND ECOLOGY;10.1080/02757540310001656657;2004;WOS:000208520200006
BIOMARKER APPLICATION FOR THE STUDY OF CHEMICAL CONTAMINATION RISK ON MARINE ORGANISMS IN THE TARANTO MARINE COASTAL AREA;CHEMISTRY AND ECOLOGY;10.1080/02757540310001629215;2004;WOS:000208520200027
MACROFAUNAL COMMUNITY STRUCTURE AND DISTRIBUTION IN A MUDDY COASTAL LAGOON;CHEMISTRY AND ECOLOGY;10.1080/02757540310001629161;2004;WOS:000208520200033
MEIOFAUNA AND BENTHIC MICROBIAL BIOMASS IN A SEMI-ENCLOSED MEDITERRANEAN MARINE SYSTEM (STAGNONE OF MARSALA, ITALY);CHEMISTRY AND ECOLOGY;10.1080/02757540410001655369;2004;WOS:000208520200032
DYSTROPHY EFFECTS ON THE LIZA RAMADA (RISSO, 1826) (PISCES, MUGILIDAE) POPULATION IN THE CABRAS LAGOON (CENTRAL-WESTERN SARDINIA);CHEMISTRY AND ECOLOGY;10.1080/02757540410001665933;2004;WOS:000208520200035
CIRCULATION AND WATER MASS STRUCTURE OVER A NARROW SHELF, AUGUSTA GULF (SICILY);CHEMISTRY AND ECOLOGY;10.1080/02757540410001699857;2004;WOS:000208520200022
SUBMARINE DIAGENETIC PRODUCTS ON THE SEDIMENT-STARVED GORGONA SLOPE, TUSCAN ARCHIPELAGO (TYRRHENIAN SEA);CHEMISTRY AND ECOLOGY;10.1080/02757540310001642823;2004;WOS:000208520200013
CHLOROFLUOROCARBON DISTRIBUTION IN THE ROSS SEA WATER MASSES;CHEMISTRY AND ECOLOGY;10.1080/02757540410001664611;2004;WOS:000208520200005
ADAPTATION OF FISH LYMPHOMYELOID ORGANS TO POLAR WATER;CHEMISTRY AND ECOLOGY;10.1080/02757540410001655413;2004;WOS:000208520200008
ABYSSAL BENTHIC FORAMINIFERA IN THE POLAR FRONT REGION (PACIFIC SECTOR): FAUNAL COMPOSITION, STANDING STOCK AND SIZE STRUCTURE;CHEMISTRY AND ECOLOGY;10.1080/02757540410001655387;2004;WOS:000208520200012
MEIOBENTHIC BIODIVERSITY IN AREAS OF THE GULF OF TARANTO (ITALY) EXPOSED TO HIGH ENVIRONMENTAL IMPACT;CHEMISTRY AND ECOLOGY;10.1080/02757540310001639791;2004;WOS:000208520200031
"THE ALIEN MOLLUSC RAPANA VENOSA (VALENCIENNES, 1846; GASTROPODA, MURICIDAE) IN THE NORTHERN ADRIATIC SEA: POPULATION STRUCTURE AND SHELL MORPHOLOGY";CHEMISTRY AND ECOLOGY;10.1080/02757540310001629242;2004;WOS:000208520200034
BIODIVERSITY OF THE WHITE CORAL REEFS IN THE IONIAN SEA (CENTRAL MEDITERRANEAN);CHEMISTRY AND ECOLOGY;10.1080/02757540310001629170;2004;WOS:000208520200011
NUTRIENT LOADING AND SPATIAL-TEMPORAL DYNAMICS OF PHYTOPLANKTON GUILDS IN A SOUTHERN ITALIAN COASTAL LAGOON (LAKE ALIMINI GRANDE, OTRANTO, ITALY);CHEMISTRY AND ECOLOGY;10.1080/02757540410001665944;2004;WOS:000208520200024
DEEP-CHLOROPHYLL MAXIMUM TIME SERIES IN THE AUGUSTA GULF (IONIAN SEA): MICROBIAL COMMUNITY STRUCTURES AND FUNCTIONS;CHEMISTRY AND ECOLOGY;10.1080/02757540410001689812;2004;WOS:000208520200023
Integrated monitoring system of littoral and fluvial sediment transport in Basilicata;ENVIRONMENTAL STUDIES SERIES;;2004;WOS:000223250500020
Coastal breezes and breeze induced waves in the Bay of Naples;ENVIRONMENTAL STUDIES SERIES;;2004;WOS:000223250500026
Sea storms which affected central Tyrrhenian coasts of the Italian peninsula in 2002;ENVIRONMENTAL STUDIES SERIES;;2004;WOS:000223250500028
Wave spectral evolution on the coastlines of southern Italy;ENVIRONMENTAL STUDIES SERIES;;2004;WOS:000223250500029
On the maximum wave height in the lifetime of a sea structure;ENVIRONMENTAL STUDIES SERIES;;2004;WOS:000223250500030
Semiprobabilistic integrated model for real sea forecasting;ENVIRONMENTAL STUDIES SERIES;;2004;WOS:000223250500031
CO2 injection below the Venice Lagoon: A numerical study;DEVELOPMENTS IN WATER SCIENCE;;2004;WOS:000228987900072
Phytoplankton succession in a coastal area of the NW Adriatic, over a 10-year sampling period (1990-1999);CONTINENTAL SHELF RESEARCH;10.1016/j.csr.2003.09.007;2004;WOS:000188215700006
Geochemical approach to the sedimentary evolution of the Bay of Nice (NW Mediterranean sea);CONTINENTAL SHELF RESEARCH;10.1016/j.csr.2003.10.002;2004;WOS:000188401000005
Species composition and morphological groups of macroalgal assemblages around Gorgona Island (north-western Mediterranean Sea);CRYPTOGAMIE ALGOLOGIE;;2004;WOS:000221455600002
Settlements of vertical caisson breakwater;CYCLIC BEHAVIOUR OF SOILS AND LIQUEFACTION PHENOMENA;10.1201/9781439833452.ch49;2004;WOS:000221347200049
Soft-walled, monothalamous benthic foraininiferans in the Pacific, Indian and Atlantic Oceans: aspects of biodiversity and biogeography;DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS;10.1016/j.dsr.2003.07.002;2004;WOS:000225375300003
The dynamics of the Sicily Strait: a comprehensive study from observations and models;DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY;10.1016/j.dsr2.2003.08.004;2004;WOS:000222987200007
Polar emergence and the influence of increased sea-ice extent on the Cenozoic biogeography of pectinid molluscs in Antarctic coastal areas;DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY;10.1016/j.dsr2.2004.07.017;2004;WOS:000225890600023
Estimation of intake of organochlorine pesticides and chlorobiphenyls through edible fishes from the Italian Adriatic Sea during 1997;FOOD CONTROL;10.1016/S0956-7135(03)00004-5;2004;WOS:000185842700005
Physical and chemical characterization of the water column in the Piceno coastal area (Adriatic Sea);FRESENIUS ENVIRONMENTAL BULLETIN;;2004;WOS:000221848100008
Heavy metal monitoring in stranded sea turtles along the Mediterranean coast of Turkey;FRESENIUS ENVIRONMENTAL BULLETIN;;2004;WOS:000224087300012
Stable isotope analyses of mammal skeletal remains of Holocene age from European Russia: A way to trace dietary and environmental changes;GEOBIOS;10.1016/j.geobios.2003.05.001;2004;WOS:000189262500004
Mud volcanoes of Italy;GEOLOGICAL JOURNAL;10.1002/gj.943;2004;WOS:000220393000003
Palaeogeographic and palaeoclimatic evolution of the Po Plain from 150-ky core records;GLOBAL AND PLANETARY CHANGE;10.1016/S0921-8181(03)00098-5;2004;WOS:000187804500006
A new marker for sea surface temperature trend during the last centuries in temperate areas: Vermetid reef;GLOBAL AND PLANETARY CHANGE;10.1016/S0921-8181(03)00101-2;2004;WOS:000187804500009
Ostracods as palaeoenvironmental indicators in the last 30 ky from the Tyrrhenian continental shelf;GLOBAL AND PLANETARY CHANGE;10.1016/S0921-8181(03)00105-X;2004;WOS:000187804500013
A new method of stating recent sea level rises and a comparison with tide gauge records;GLOBAL AND PLANETARY CHANGE;10.1016/S0921-8181(03)00109-7;2004;WOS:000187804500017
The Mediterranean coral Cladocora caespitosa: a proxy for past climate fluctuations?;GLOBAL AND PLANETARY CHANGE;10.1016/S0921-8181(03)00110-3;2004;WOS:000187804500018
Millennial- to centennial-scale palaeoclimatic variations during Termination I and the Holocene in the central Mediterranean Sea;GLOBAL AND PLANETARY CHANGE;10.1016/S0921-8181(03)00111-5;2004;WOS:000187804500019
A FARIMA based analysis for wind falls and oil slicks discrimination in sea SAR imagery;IEEE International Symposium on Geoscience and Remote Sensing (IGARSS);;2004;WOS:000227006901245
Near real time vessel detection using spaceborne SAR imagery in support of fisheries monitoring and control operations;IEEE International Symposium on Geoscience and Remote Sensing (IGARSS);;2004;WOS:000227006901279
"Structure and functioning of the ""egg bank"" of a fairy shrimp in a temporary pool: Chirocephalus ruffoi from Pollino National Park (southern Italy) as a case study";INTERNATIONAL REVIEW OF HYDROBIOLOGY;10.1002/iroh.200310643;2004;WOS:000189195400003
Evaluation of hydrodynamics parameters of a UUV. A preliminary study.;ISCCSP : 2004 FIRST INTERNATIONAL SYMPOSIUM ON CONTROL, COMMUNICATIONS AND SIGNAL PROCESSING;;2004;WOS:000221478300135
Age estimation by phalangeal skeletochronology of Caretta caretta from the Mediterranean Sea;ITALIAN JOURNAL OF ZOOLOGY;10.1080/11250000409356630;2004;WOS:000208827600033
Loggerhead turtle (Caretta caretta) by catches on long-lines: the importance of olfactory stimuli;ITALIAN JOURNAL OF ZOOLOGY;10.1080/11250000409356638;2004;WOS:000208827600041
Inventory and distribution of hard bottom fauna from the marine protected area of Porto Cesareo (Ionian Sea): Porifera and Polychaeta;ITALIAN JOURNAL OF ZOOLOGY;10.1080/11250000409356578;2004;WOS:000224692000008
Distribution patterns of coastal fish assemblages associated with different rocky substrates in Asinara Island National Park (Sardinia, Italy);ITALIAN JOURNAL OF ZOOLOGY;10.1080/11250000409356588;2004;WOS:000225811000006
Initial orientation of homing pigeons on the Atlantic coast of Morocco is affected by a strong Preferred Compass Direction (PCD);ITALIAN JOURNAL OF ZOOLOGY;10.1080/11250000409356590;2004;WOS:000225811000008
Pebrilla paguri (Ciliophora, Folliculinidae) on four Mediterranean hermit crab species;ITALIAN JOURNAL OF ZOOLOGY;10.1080/11250000409356591;2004;WOS:000225811000009
Microbial characteristics of marine sediments in bathing area along Pesaro-Gabicce coast (Italy): a preliminary study;JOURNAL OF APPLIED MICROBIOLOGY;10.1111/j.1365-2672.2004.02352.x;2004;WOS:000223817600003
Behavior of Chernobyl radiocesium in sediments of the Adriatic Sea off the Po River delta and the Emilia-Romagna coast;JOURNAL OF ENVIRONMENTAL RADIOACTIVITY;10.1016/S0265-931X(03)00175-9;2004;WOS:000187714100007
Influence of tides and tidal current on Mertz Glacier, Antarctica;JOURNAL OF GLACIOLOGY;10.3189/172756504781829828;2004;WOS:000230080200014
Numerical modeling of breaking waves generated by a ship's hull;JOURNAL OF MARINE SCIENCE AND TECHNOLOGY;10.1007/s00773-004-0182-x;2004;WOS:000225847000002
The rDNA ITS region in the Lessepsian marine angiosperm Halophila stipulacea (Forssk.) aschers. (Hydrocharitaceae): Intragenomic variability and putative pseudogenic sequences;JOURNAL OF MOLECULAR EVOLUTION;10.1007/s00239-003-2536-0;2004;WOS:000188112200010
Population genetics of dwarf eelgrass Zostera nolti throughout its biogeographic range;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps281051;2004;WOS:000225543400005
Patterns of movement of the limpet Cellana tramoserica on rocky shores and retaining seawalls;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps281121;2004;WOS:000225543400010
Seasonal variability of prooxidant pressure and antioxidant adaptation to symbiosis in the Mediterranean demosponge Petrosia ficiformis;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps275129;2004;WOS:000223426100013
Effects of hypoxia on predator-prey interactions between juvenile Carcinus aestuarii and Musculista senhousia;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps275211;2004;WOS:000223426100020
Living on the rocks: substrate mineralogy and the structure of subtidal rocky substrate communities in the Mediterranean Sea;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps274057;2004;WOS:000222947000005
Effects on fish community induced by installation of two gas platforms in the Adriatic Sea;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps273187;2004;WOS:000222691100016
Comparative assessment of large-scale marine eutrophication: North Sea area and Adriatic Sea as case studies;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps272001;2004;WOS:000222526900001
Rapid recolonisation of snapper Pagrus auratus: Sparidae within an offshore island marine reserve after implementation of no-take status;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps272183;2004;WOS:000222526900015
Resistance to stress and Hc functional modulation in Liocarcinus sp.;MICRON;10.1016/j.micron.2003.10.018;2004;WOS:000189223400016
Coccolithophorids from the Southeast Greenland Margin (Northern North Atlantic): production, ecology and the surface sediment record;MICROPALEONTOLOGY;10.2113/50.Suppl_1.23;2004;WOS:000226825600003
Upwelling of the sea over the past 11.5 cal kyr BP;ENVIRONMENTAL SCIENCE;;2004;WOS:000221604700002
Analysis of an intense bora event in the Adriatic area;NATURAL HAZARDS AND EARTH SYSTEM SCIENCES;10.5194/nhess-4-323-2004;2004;WOS:000223410400015
Water circulation and characteristics of currents of different scales in the upper layer of the Black Sea from drifter data;OCEANOLOGY;;2004;WOS:000189181800007
The environment of Venice area in the past two million years;PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY;10.1016/S0031-0182(03)00640-0;2004;WOS:000188222900006
Adaptations and lifestyle in polar marine environments: A biological challenge for the study of fish evolution;POLAR RESEARCH;10.1111/j.1751-8369.2004.tb00123.x;2004;WOS:000222104100002
Internet-based teleoperation of the Romeo ROV in polar environments;International Offshore and Polar Engineering Conference Proceedings;;2004;WOS:000223780000123
Operation assessment of self-compensating, vectored thruster AUV;International Offshore and Polar Engineering Conference Proceedings;;2004;WOS:000223782200037
Statistical behaviour of bound long waves in coastal regions;International Offshore and Polar Engineering Conference Proceedings;;2004;WOS:000223783100049
Role of turbidity currents in the siltation process of an artificial lake;PROCEEDINGS OF THE NINTH INTERNATIONAL SYMPOSIUM ON RIVER SEDIMENTATION, VOLS 1-4;;2004;WOS:000226799100128
Millennial to interannual climate variability in the Mediterranean during the Last Glacial Maximum;QUATERNARY INTERNATIONAL;10.1016/j.quaint.2004.01.029;2004;WOS:000223364500003
Numerical simulation of Holocene depositional wedge in the southern Po Plain-northern Adriatic Sea (Italy);QUATERNARY INTERNATIONAL;10.1016/j.quaint.2004.01.011;2004;WOS:000222023600011
Large boulder accumulations by extreme waves along the Adriatic coast of southern Apulia (Italy);QUATERNARY INTERNATIONAL;10.1016/j.quaint.2004.01.016;2004;WOS:000222023600016
Lake Maggiore (N. Italy) trophic history: fossil diatom, plant pigments, and chironomids, and comparison with long-term limnological data;QUATERNARY INTERNATIONAL;10.1016/S1040-6182(03)00082-X;2004;WOS:000186908600007
Synergic use of SAR imagery and high-resolution atmospheric model to estimate wind vector over the Mediterranean Sea;PROCEEDINGS OF THE SOCIETY OF PHOTO-OPTICAL INSTRUMENTATION ENGINEERS (SPIE);10.1117/12.565139;2004;WOS:000225834300048
Satellite observations of cold filaments and surface jets in the Mediterranean Sea;PROCEEDINGS OF THE SOCIETY OF PHOTO-OPTICAL INSTRUMENTATION ENGINEERS (SPIE);10.1117/12.512516;2004;WOS:000189459700025
Assessment of catastrophic wave impact in Apulia region (Southern Italy);MANAGEMENT INFORMATION SYSTEMS;;2004;WOS:000226374700062
Estimation of wave and wind fields from spaceborne SAR imagery in the Mediterranean Sea;PROCEEDINGS OF THE SOCIETY OF PHOTO-OPTICAL INSTRUMENTATION ENGINEERS (SPIE);10.1117/12.511198;2004;WOS:000189409700015
Vitamin E in fish spermatogenesis;SFRR: PROCEEDINGS OF THE XII BIENNIAL MEETING OF THE SOCIETY FOR FREE RADICAL RESEARCH INTERNATIONAL;;2004;WOS:000227353800064
Sustainable tourism development and social carrying capacity: a case-study on the North-Western Adriatic Sea;SUSTAINABLE WORLD;;2004;WOS:000223551500019
Vellaria zucchellii sp nov a new monothalamous foraminifer from Terra Nova Bay, Antarctica;ANTARCTIC SCIENCE;10.1017/S0954102004002081;2003;WOS:000224403300009
New findings and an overview of the oligochaetous Clitellata (Annelida) of the North Atlantic deep sea;PROCEEDINGS OF THE BIOLOGICAL SOCIETY OF WASHINGTON;;2003;WOS:000187936500005
Modeling long-term ground deformation due to the cooling of a magma chamber: Case of Basiluzzo island, Aeolian Islands, Italy;JOURNAL OF GEOPHYSICAL RESEARCH-SOLID EARTH;10.1029/2002JB002376;2003;WOS:000187866300003
A model-aided investigation of winter thermally driven circulation on the Italian Tyrrhenian coast: A case study;JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES;10.1029/2003JD003424;2003;WOS:000187858800001
South Pacific origin of the decadal ENSO-like variation as simulated by a coupled GCM;GEOPHYSICAL RESEARCH LETTERS;10.1029/2003GL018649;2003;WOS:000187857300005
Modelling the responses of the Lagoon of Venice ecosystem to variations in physical forcings;ECOLOGICAL MODELLING;10.1016/j.ecolmodel.2003.07.004;2003;WOS:000187461000015
Ecological and economic considerations on fishing and rearing of Tapes phillipinarum in the lagoon of Venice;ECOLOGICAL MODELLING;10.1016/S0304-3800(03)00235-7;2003;WOS:000187461000017
Lernanthropus kroyeri infections in farmed sea bass Dicentrarchus labrax: pathological features;DISEASES OF AQUATIC ORGANISMS;10.3354/dao057177;2003;WOS:000189277700025
Spatial distribution and diet of the Neotropical otter Lontra longicaudis in the Ibera Lake (northern Argentina);ACTA THERIOLOGICA;10.1007/BF03192495;2003;WOS:000187946100006
Radio Echo Sounding (RES) investigations at Talos Dome (East Antarctica): bedrock topography and ice thickness;ANNALS OF GEOPHYSICS;;2003;WOS:000221367700006
Biogeochemical cycling of Pb in the coastal marine environment at Terra Nova Bay, Ross Sea;ANTARCTIC SCIENCE;10.1017/S0954102003001524;2003;WOS:000187366600003
Water masses and bottom boundary layer dynamics above a sediment drift of the Antarctic Peninsula Pacific Margin;ANTARCTIC SCIENCE;10.1017/S0954102003001652;2003;WOS:000187366600016
A depocenter of organic matter at 7800 m depth in the SE Pacific Ocean;DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS;10.1016/j.dsr.2003.07.001;2003;WOS:000188458900002
Temporal variations of dissolved and particulate Th-234 at a coastal station of the northern Adriatic Sea;ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/S0272-7714(03)00187-2;2003;WOS:000187247700011
Temporal changes and spatial variation of soil oxygen consumption, nitrification and denitrification rates in a tidal salt marsh of the Lagoon of Venice, Italy;ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2003.07.002;2003;WOS:000187247700014
Analysis of the factors affecting crustacean trawl fishery catch rates in the northern Tyrrhenian Sea (western Mediterranean);FISHERIES RESEARCH;10.1016/j.fishres.2003.09.019;2003;WOS:000187361900018
Survey of total mercury and methylmercury levels in edible fish from the Adriatic Sea;FOOD ADDITIVES AND CONTAMINANTS PART A-CHEMISTRY ANALYSIS CONTROL EXPOSURE & RISK ASSESSMENT;10.1080/02652030310001622773;2003;WOS:000188092200003
Interannual variation of suspended sediment load and sediment yield in an alpine catchment;HYDROLOGICAL SCIENCES JOURNAL-JOURNAL DES SCIENCES HYDROLOGIQUES;10.1623/hysj.48.6.899.51425;2003;WOS:000186920900004
The intestinal parasite Pomphorhynchus laevis (Acanthocephala) interferes with the uptake and accumulation of lead (Pb-210) in its fish host chub (Leuciscus cephalus);INTERNATIONAL JOURNAL FOR PARASITOLOGY;10.1016/S0020-7519(03)00251-0;2003;WOS:000187230300006
Drilling mud as tracers of sedimentation and geochemical processes on continental shelves;JOURNAL OF COASTAL RESEARCH;;2003;WOS:000182374100009
Abundance and distribution of nanoplankton in the epipelagic subtropical/tropical open Atlantic Ocean;JOURNAL OF PLANKTON RESEARCH;10.1093/plankt/fbg106;2003;WOS:000187232500008
Coastal deformation between the Versilia and the Garigliano plains (Italy) since the last interglacial stage;JOURNAL OF QUATERNARY SCIENCE;10.1002/jqs.803;2003;WOS:000187670300003
Holocene seasonal sea-surface temperature variations in the southern Adriatic Sea inferred from a multiproxy approach;JOURNAL OF QUATERNARY SCIENCE;10.1002/jqs.782;2003;WOS:000187670300004
Can mineralogical features affect the distribution patterns of sessile gastropods? The Vermetidae case in the Mediterranean Sea;JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM;10.1017/S0025315403008622;2003;WOS:000188941800015
The non-indigenous mussel Musculista senhousia in an Adriatic lagoon: effects on benthic community over a ten year period;JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM;10.1017/S0025315403008658;2003;WOS:000188941800018
Occurrence of Musculista senhousia (Mollusca : Bivalvia) in the Taranto seas (eastern-central Mediterranean sea);JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM;10.1017/S002531540300866X;2003;WOS:000188941800019
Effects of hydraulic dredging on target species Chamelea gallina from the northern Adriatic Sea: physiological responses and shell damage;JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM;10.1017/S0025315403008671;2003;WOS:000188941800020
Polychaete assemblages along a rocky shore on the South Adriatic coast (Mediterranean Sea): patterns of spatial distribution;MARINE BIOLOGY;10.1007/s00227-003-1162-0;2003;WOS:000186954400007
Distribution patterns of sea urchins and barrens in shallow Mediterranean rocky reefs impacted by the illegal fishery of the rock-boring mollusc Lithophaga lithophaga;MARINE BIOLOGY;10.1007/s00227-003-1163-z;2003;WOS:000186954400010
Temporal and spatial changes of macroalgae and phytoplankton in a Mediterranean coastal area: the Venice lagoon as a case study;MARINE ENVIRONMENTAL RESEARCH;10.1016/S0141-1136(03)00046-1;2003;WOS:000185224600005
Restoration of the eutrophic Orbetello lagoon (Tyrrhenian Sea, Italy): water quality management;MARINE POLLUTION BULLETIN;10.1016/S0025-326X(03)00315-1;2003;WOS:000187353900015
Sea-level changes and depositional environments in the Izmit Gulf, eastern Marmara Sea, during the late glacial-Holocene period;MARINE GEOLOGY;10.1016/S0025-3227(03)00259-7;2003;WOS:000186911700004
A transient rise in tropical sea surface temperature during the Paleocene-Eocene Thermal Maximum;SCIENCE;10.1126/science.1090110;2003;WOS:000186802200039
Temporal pattern of macroinvertebrate diversity and production in a new man made shallow lake;HYDROBIOLOGIA;10.1023/B:HYDR.0000008548.59202.bb;2003;WOS:000188455600050
Nutrient and chlorophyll a temporal patterns in eutrophic mountain ponds with contrasting macrophyte coverage;HYDROBIOLOGIA;10.1023/B:HYDR.0000008549.04464.cc;2003;WOS:000188455600085
Skeletal quality assessment of reared and wild sharpsnout sea bream and pandora juveniles;AQUACULTURE;10.1016/S0044-8486(03)00515-5;2003;WOS:000186296600026
Current transport of leatherback sea turtles (Dermochelys coriacea) in the ocean;PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES;10.1098/rsbl.2003.0036;2003;WOS:000186662700001
Fast rates of subduction erosion along the Costa Rica Pacific margin: Implications for nonsteady rates of crustal recycling at subduction zones;JOURNAL OF GEOPHYSICAL RESEARCH-SOLID EARTH;10.1029/2002JB002207;2003;WOS:000186510700001
Space-time patterns of co-variation of biodiversity and primary production in phytoplankton guilds of coastal marine environments;AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS;10.1002/aqc.590;2003;WOS:000187186900003
Comparison of organochlorine concentrations and patterns between free-ranging zooplankton and zooplankton sampled from seabirds' stomachs;CHEMOSPHERE;10.1016/S0045-6535(03)00539-3;2003;WOS:000185528000011
Mechanical disturbance affects haemocyte functionality in the Venus clam Chamelea gallina;COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-MOLECULAR & INTEGRATIVE PHYSIOLOGY;10.1016/S1095-6433(03)00216-2;2003;WOS:000186866200014
Interactions and feedbacks among phytobenthos, hydrodynamics, nutrient cycling and sediment transport in estuarine ecosystems;CONTINENTAL SHELF RESEARCH;10.1016/j.csr.2003.06.014;2003;WOS:000187365500006
Geochronological reconstruction of Cs-137 transport from the Coruh river to the SE Black Sea: comparative assessment of radionuclide retention in the mountainous catchment area;CONTINENTAL SHELF RESEARCH;10.1016/j.csr.2003.06.005;2003;WOS:000187365500011
